"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2020-12-7","7,944.79","7,974.95","8,011.29","7,847.39","","-0.10%"
"2020-12-4","7,952.80","7,969.58","8,012.79","7,928.56","","0.16%"
"2020-12-3","7,940.19","7,895.37","7,942.15","7,869.10","","1.17%"
"2020-12-2","7,848.25","7,998.06","7,998.06","7,820.79","","-1.72%"
"2020-12-1","7,985.36","8,041.66","8,049.23","7,941.87","","-0.42%"
"2020-11-30","8,019.36","8,095.44","8,143.40","7,993.32","","-0.87%"
"2020-11-27","8,090.05","8,075.11","8,139.55","8,042.46","","0.41%"
"2020-11-26","8,057.14","7,983.53","8,057.14","7,936.82","","1.71%"
"2020-11-25","7,921.35","8,131.23","8,159.03","7,869.31","","-2.29%"
"2020-11-24","8,107.10","8,186.20","8,186.20","8,044.51","","0.23%"
"2020-11-23","8,088.86","8,100.09","8,105.54","8,038.79","","1.14%"
"2020-11-20","7,997.52","7,975.98","8,038.46","7,949.21","","1.19%"
"2020-11-19","7,903.37","7,946.25","7,946.25","7,799.56","","-0.86%"
"2020-11-18","7,972.21","7,940.06","7,986.66","7,885.91","","0.49%"
"2020-11-17","7,933.13","8,044.21","8,044.21","7,838.90","","-1.77%"
"2020-11-16","8,075.83","8,075.93","8,079.54","7,890.32","","1.71%"
"2020-11-13","7,939.72","7,772.01","7,939.72","7,714.36","","3.03%"
"2020-11-12","7,706.58","7,679.10","7,812.50","7,672.13","","3.23%"
"2020-11-11","7,465.44","7,724.61","7,827.50","7,450.35","","-6.23%"
"2020-11-10","7,961.74","8,214.52","8,214.52","7,841.11","","-5.15%"
"2020-11-9","8,394.19","8,325.85","8,524.94","8,324.45","","2.96%"
"2020-11-6","8,152.54","8,200.20","8,229.28","8,020.85","","-0.36%"
"2020-11-5","8,181.62","8,062.58","8,181.62","8,045.11","","5.45%"
"2020-11-4","7,758.72","7,594.79","7,817.48","7,574.61","","0.57%"
"2020-11-3","7,714.73","7,626.98","7,774.11","7,626.98","","1.70%"
"2020-11-2","7,585.76","7,601.14","7,643.02","7,474.70","","0.68%"
"2020-10-30","7,534.39","7,691.83","7,778.82","7,509.78","","-1.84%"
"2020-10-29","7,675.42","7,508.24","7,729.82","7,485.71","","0.25%"
"2020-10-28","7,656.45","7,577.04","7,694.83","7,520.69","","1.44%"
"2020-10-27","7,547.66","7,457.47","7,603.44","7,449.86","","0.84%"
"2020-10-23","7,484.48","7,600.35","7,600.35","7,441.65","","-1.78%"
"2020-10-22","7,620.34","7,624.14","7,624.14","7,495.48","","0.03%"
"2020-10-21","7,618.06","7,707.12","7,732.20","7,609.39","","-0.35%"
"2020-10-20","7,644.48","7,592.77","7,644.48","7,516.30","","0.97%"
"2020-10-19","7,570.71","7,687.37","7,723.86","7,559.62","","-0.45%"
"2020-10-16","7,604.61","7,661.68","7,675.58","7,540.76","","0.84%"
"2020-10-15","7,541.04","7,766.27","7,769.07","7,504.74","","-3.57%"
"2020-10-14","7,819.84","7,878.84","7,878.84","7,725.80","","0.92%"
"2020-10-12","7,748.85","7,575.67","7,749.98","7,575.67","","3.27%"
"2020-10-9","7,503.27","7,567.75","7,597.29","7,467.87","","-0.10%"
"2020-10-8","7,511.11","7,527.52","7,527.52","7,438.45","","0.22%"
"2020-10-7","7,494.59","7,358.22","7,494.59","7,300.09","","2.16%"
"2020-10-6","7,336.35","7,154.80","7,350.20","7,141.42","","3.44%"
"2020-10-5","7,092.06","7,255.73","7,255.73","7,049.82","","0.06%"
"2020-9-30","7,087.64","7,017.17","7,143.14","6,981.22","","1.58%"
"2020-9-29","6,977.30","7,063.95","7,078.74","6,965.70","","-0.02%"
"2020-9-28","6,978.59","6,921.46","6,998.21","6,897.62","","0.86%"
"2020-9-25","6,918.77","7,110.42","7,134.45","6,860.75","","-1.92%"
"2020-9-24","7,054.28","7,218.71","7,223.84","7,051.11","","-3.35%"
"2020-9-23","7,298.62","7,270.29","7,327.99","7,235.37","","0.90%"
"2020-9-22","7,233.32","7,202.01","7,319.08","7,144.89","","0.52%"
"2020-9-21","7,195.75","7,408.78","7,422.87","7,188.84","","-2.39%"
"2020-9-18","7,371.82","7,314.72","7,371.82","7,237.95","","0.96%"
"2020-9-17","7,301.56","7,403.11","7,433.00","7,245.87","","-1.73%"
"2020-9-16","7,430.09","7,401.88","7,464.42","7,370.02","","1.11%"
"2020-9-15","7,348.72","7,327.13","7,374.48","7,281.24","","0.43%"
"2020-9-14","7,317.31","7,235.43","7,345.08","7,232.97","","1.94%"
"2020-9-11","7,178.27","7,001.26","7,195.96","6,986.97","","2.55%"
"2020-9-10","6,999.72","7,133.84","7,200.80","6,994.63","","-0.23%"
"2020-9-9","7,015.64","6,984.19","7,086.74","6,906.75","","-1.51%"
"2020-9-8","7,123.28","7,301.72","7,326.01","7,007.09","","-1.63%"
"2020-9-7","7,240.96","7,481.19","7,487.95","7,213.81","","-4.57%"
"2020-9-4","7,588.02","7,342.83","7,622.35","7,290.83","","-1.53%"
"2020-9-3","7,706.06","7,889.48","7,889.48","7,678.15","","-2.57%"
"2020-9-2","7,909.39","7,874.07","7,909.39","7,764.78","","3.06%"
"2020-9-1","7,674.71","7,556.90","7,683.66","7,526.33","","1.73%"
"2020-8-31","7,543.86","7,746.63","7,771.28","7,543.86","","-0.49%"
"2020-8-28","7,580.90","7,521.87","7,745.92","7,430.02","","0.53%"
"2020-8-27","7,540.86","7,352.09","7,574.23","7,311.00","","3.65%"
"2020-8-26","7,275.44","7,311.50","7,326.57","7,219.82","","0.72%"
"2020-8-25","7,223.67","7,348.10","7,355.49","7,153.69","","-1.45%"
"2020-8-24","7,329.91","7,247.60","7,332.19","7,198.76","","2.25%"
"2020-8-21","7,168.87","7,205.57","7,208.73","7,104.01","","0.02%"
"2020-8-20","7,167.60","7,183.25","7,183.25","7,060.78","","0.24%"
"2020-8-19","7,150.41","7,187.71","7,251.57","7,131.43","","-0.63%"
"2020-8-18","7,196.01","7,147.73","7,196.01","7,075.06","","1.71%"
"2020-8-17","7,075.03","7,037.86","7,117.17","7,004.77","","0.52%"
"2020-8-14","7,038.26","7,019.18","7,091.00","6,975.84","","0.09%"
"2020-8-13","7,031.81","7,116.74","7,133.18","7,008.40","","0.30%"
"2020-8-12","7,010.72","7,086.93","7,086.93","6,833.88","","-1.67%"
"2020-8-11","7,129.84","7,217.05","7,274.64","7,085.29","","-0.65%"
"2020-8-10","7,176.17","7,279.54","7,279.54","7,119.29","","-2.85%"
"2020-8-7","7,386.66","7,551.80","7,551.80","7,144.76","","-2.51%"
"2020-8-6","7,576.84","7,579.88","7,588.85","7,420.51","","0.39%"
"2020-8-5","7,547.20","7,488.74","7,547.20","7,398.66","","1.49%"
"2020-8-4","7,436.59","7,390.33","7,448.95","7,330.11","","1.98%"
"2020-8-3","7,292.45","7,255.44","7,311.53","7,127.20","","1.92%"
"2020-7-31","7,155.03","7,193.55","7,285.56","7,108.15","","0.77%"
"2020-7-30","7,100.21","7,160.24","7,244.19","7,083.79","","0.21%"
"2020-7-29","7,085.15","6,971.98","7,099.94","6,951.10","","1.03%"
"2020-7-28","7,012.62","6,930.58","7,012.62","6,902.57","","3.51%"
"2020-7-27","6,774.78","6,918.05","7,014.84","6,677.16","","-1.28%"
"2020-7-24","6,862.70","6,862.70","6,862.70","6,862.70","","-5.02%"
"2020-7-23","7,225.23","7,225.23","7,225.23","7,225.23","","2.68%"
"2020-7-22","7,036.95","7,036.95","7,036.95","7,036.95","","-4.61%"
"2020-7-21","7,376.93","7,376.93","7,376.93","7,376.93","","7.21%"
"2020-7-20","6,880.91","6,880.91","6,880.91","6,880.91","","0.31%"
"2020-7-17","6,859.87","6,859.87","6,859.87","6,859.87","","2.00%"
"2020-7-16","6,725.21","6,725.21","6,725.21","6,725.21","","-8.77%"
"2020-7-15","7,371.42","7,371.42","7,371.42","7,371.42","","-1.20%"
"2020-7-14","7,461.20","7,461.20","7,461.20","7,461.20","","-3.56%"
"2020-7-13","7,736.67","7,736.67","7,736.67","7,736.67","","0.69%"
"2020-7-10","7,683.91","7,683.91","7,683.91","7,683.91","","-1.19%"
"2020-7-9","7,776.77","7,776.77","7,776.77","7,776.77","","4.43%"
"2020-7-8","7,446.74","7,446.74","7,446.74","7,446.74","","5.21%"
"2020-7-7","7,078.17","7,078.17","7,078.17","7,078.17","","-2.27%"
"2020-7-6","7,242.69","7,242.69","7,242.69","7,242.69","","4.79%"
"2020-7-3","6,911.58","6,911.58","6,911.58","6,911.58","","3.68%"
"2020-7-2","6,666.25","6,666.25","6,666.25","6,666.25","","4.54%"
"2020-6-30","6,376.98","6,376.98","6,376.98","6,376.98","","0.67%"
"2020-6-29","6,334.84","6,334.84","6,334.84","6,334.84","","-2.19%"
"2020-6-26","6,476.97","6,476.97","6,476.97","6,476.97","","0.35%"
"2020-6-24","6,454.19","6,454.19","6,454.19","6,454.19","","1.64%"
"2020-6-23","6,350.31","6,350.31","6,350.31","6,350.31","","3.48%"
"2020-6-22","6,136.53","6,136.53","6,136.53","6,136.53","","0.06%"
"2020-6-19","6,132.71","6,132.71","6,132.71","6,132.71","","1.14%"
"2020-6-18","6,063.85","6,063.85","6,063.85","6,063.85","","2.32%"
"2020-6-17","5,926.60","5,926.60","5,926.60","5,926.60","","0.78%"
"2020-6-16","5,880.58","5,880.58","5,880.58","5,880.58","","5.40%"
"2020-6-15","5,579.27","5,579.27","5,579.27","5,579.27","","-2.18%"
"2020-6-12","5,703.59","5,703.59","5,703.59","5,703.59","","0.69%"
"2020-6-11","5,664.67","5,664.67","5,664.67","5,664.67","","-0.93%"
"2020-6-10","5,718.01","5,718.01","5,718.01","5,718.01","","0.97%"
"2020-6-9","5,663.29","5,663.29","5,663.29","5,663.29","","0.24%"
"2020-6-8","5,649.65","5,649.65","5,649.65","5,649.65","","-0.87%"
"2020-6-5","5,699.28","5,699.28","5,699.28","5,699.28","","0.81%"
"2020-6-4","5,653.70","5,653.70","5,653.70","5,653.70","","0.12%"
"2020-6-3","5,646.93","5,646.93","5,646.93","5,646.93","","2.23%"
"2020-6-2","5,523.68","5,523.68","5,523.68","5,523.68","","0.50%"
"2020-6-1","5,496.09","5,496.09","5,496.09","5,496.09","","4.49%"
"2020-5-29","5,259.97","5,259.97","5,259.97","5,259.97","","2.13%"
"2020-5-28","5,150.19","5,150.19","5,150.19","5,150.19","","-2.10%"
"2020-5-27","5,260.53","5,260.53","5,260.53","5,260.53","","-2.27%"
"2020-5-26","5,382.84","5,382.84","5,382.84","5,382.84","","2.37%"
"2020-5-25","5,258.12","5,258.12","5,258.12","5,258.12","","2.33%"
"2020-5-22","5,138.16","5,138.16","5,138.16","5,138.16","","-5.53%"
"2020-5-21","5,438.79","5,438.79","5,438.79","5,438.79","","-2.33%"
"2020-5-20","5,568.68","5,568.68","5,568.68","5,568.68","","1.24%"
"2020-5-19","5,500.26","5,500.26","5,500.26","5,500.26","","2.82%"
"2020-5-18","5,349.16","5,349.16","5,349.16","5,349.16","","-2.17%"
"2020-5-15","5,467.94","5,467.94","5,467.94","5,467.94","","1.59%"
"2020-5-14","5,382.38","5,382.38","5,382.38","5,382.38","","1.00%"
"2020-5-13","5,329.27","5,329.27","5,329.27","5,329.27","","0.28%"
"2020-5-12","5,314.22","5,314.22","5,314.22","5,314.22","","1.57%"
"2020-5-11","5,231.83","5,231.83","5,231.83","5,231.83","","1.22%"
"2020-5-8","5,168.76","5,168.76","5,168.76","5,168.76","","2.34%"
"2020-5-7","5,050.33","5,050.33","5,050.33","5,050.33","","0.02%"
"2020-5-6","5,049.42","5,049.42","5,049.42","5,049.42","","3.13%"
"2020-5-5","4,896.38","4,896.38","4,896.38","4,896.38","","1.38%"
"2020-5-4","4,829.64","4,829.64","4,829.64","4,829.64","","-3.34%"
"2020-4-29","4,996.66","4,996.66","4,996.66","4,996.66","","-0.58%"
"2020-4-28","5,025.82","5,025.82","5,025.82","5,025.82","","1.79%"
"2020-4-27","4,937.51","4,937.51","4,937.51","4,937.51","","1.60%"
"2020-4-24","4,859.56","4,859.56","4,859.56","4,859.56","","-2.58%"
"2020-4-23","4,988.33","4,988.33","4,988.33","4,988.33","","-0.07%"
"2020-4-22","4,991.72","4,991.72","4,991.72","4,991.72","","2.34%"
"2020-4-21","4,877.54","4,877.54","4,877.54","4,877.54","","-2.31%"
"2020-4-20","4,992.68","4,992.68","4,992.68","4,992.68","","1.24%"
"2020-4-17","4,931.36","4,931.36","4,931.36","4,931.36","","0.81%"
"2020-4-16","4,891.86","4,891.86","4,891.86","4,891.86","","2.16%"
"2020-4-15","4,788.30","4,788.30","4,788.30","4,788.30","","0.90%"
"2020-4-14","4,745.56","4,745.56","4,745.56","4,745.56","","1.02%"
"2020-4-9","4,697.75","4,697.75","4,697.75","4,697.75","","0.39%"
"2020-4-8","4,679.50","4,679.50","4,679.50","4,679.50","","-0.68%"
"2020-4-7","4,711.50","4,711.50","4,711.50","4,711.50","","2.43%"
"2020-4-6","4,599.88","4,599.88","4,599.88","4,599.88","","3.29%"
"2020-4-3","4,453.37","4,453.37","4,453.37","4,453.37","","-1.20%"
"2020-4-2","4,507.60","4,507.60","4,507.60","4,507.60","","2.52%"
"2020-4-1","4,396.69","4,396.69","4,396.69","4,396.69","","-1.00%"
"2020-3-31","4,441.07","4,441.07","4,441.07","4,441.07","","3.13%"
"2020-3-30","4,306.40","4,306.40","4,306.40","4,306.40","","-2.48%"
"2020-3-27","4,415.82","4,415.82","4,415.82","4,415.82","","-0.32%"
"2020-3-26","4,429.89","4,429.89","4,429.89","4,429.89","","0.34%"
"2020-3-25","4,414.89","4,414.89","4,414.89","4,414.89","","4.87%"
"2020-3-24","4,210.06","4,210.06","4,210.06","4,210.06","","4.83%"
"2020-3-23","4,016.02","4,016.02","4,016.02","4,016.02","","-5.23%"
"2020-3-20","4,237.52","4,237.52","4,237.52","4,237.52","","6.26%"
"2020-3-19","3,988.02","3,988.02","3,988.02","3,988.02","","-0.02%"
"2020-3-18","3,988.87","3,988.87","3,988.87","3,988.87","","-5.55%"
"2020-3-17","4,223.41","4,223.41","4,223.41","4,223.41","","0.68%"
"2020-3-16","4,194.76","4,194.76","4,194.76","4,194.76","","-8.70%"
"2020-3-13","4,594.62","4,594.62","4,594.62","4,594.62","","-0.09%"
"2020-3-12","4,598.97","4,598.97","4,598.97","4,598.97","","-5.20%"
"2020-3-11","4,851.30","4,851.30","4,851.30","4,851.30","","-1.96%"
"2020-3-10","4,948.31","4,948.31","4,948.31","4,948.31","","1.83%"
"2020-3-9","4,859.24","4,859.24","4,859.24","4,859.24","","-6.33%"
"2020-3-6","5,187.82","5,187.82","5,187.82","5,187.82","","-0.99%"
"2020-3-5","5,239.70","5,239.70","5,239.70","5,239.70","","1.93%"
"2020-3-4","5,140.43","5,140.43","5,140.43","5,140.43","","-0.82%"
"2020-3-3","5,182.87","5,182.87","5,182.87","5,182.87","","0.65%"
"2020-3-2","5,149.22","5,149.22","5,149.22","5,149.22","","1.54%"
"2020-2-28","5,071.12","5,071.12","5,071.12","5,071.12","","-4.40%"
"2020-2-27","5,304.63","5,304.63","5,304.63","5,304.63","","1.96%"
"2020-2-26","5,202.44","5,202.44","5,202.44","5,202.44","","-2.61%"
"2020-2-25","5,342.08","5,342.08","5,342.08","5,342.08","","2.04%"
"2020-2-24","5,235.06","5,235.06","5,235.06","5,235.06","","-1.53%"
"2020-2-21","5,316.42","5,316.42","5,316.42","5,316.42","","-1.78%"
"2020-2-20","5,412.57","5,412.57","5,412.57","5,412.57","","1.56%"
"2020-2-19","5,329.39","5,329.39","5,329.39","5,329.39","","0.65%"
"2020-2-18","5,295.17","5,295.17","5,295.17","5,295.17","","-2.27%"
"2020-2-17","5,417.99","5,417.99","5,417.99","5,417.99","","1.94%"
"2020-2-14","5,315.01","5,315.01","5,315.01","5,315.01","","-1.91%"
"2020-2-13","5,418.68","5,418.68","5,418.68","5,418.68","","1.45%"
"2020-2-12","5,340.99","5,340.99","5,340.99","5,340.99","","1.08%"
"2020-2-11","5,283.82","5,283.82","5,283.82","5,283.82","","-0.23%"
"2020-2-10","5,296.26","5,296.26","5,296.26","5,296.26","","0.30%"
"2020-2-7","5,280.66","5,280.66","5,280.66","5,280.66","","0.95%"
"2020-2-6","5,231.07","5,231.07","5,231.07","5,231.07","","2.65%"
"2020-2-5","5,096.25","5,096.25","5,096.25","5,096.25","","1.21%"
"2020-2-4","5,035.23","5,035.23","5,035.23","5,035.23","","3.74%"
"2020-2-3","4,853.47","4,853.47","4,853.47","4,853.47","","0.92%"
"2020-1-31","4,809.12","4,809.12","4,809.12","4,809.12","","-0.09%"
"2020-1-30","4,813.63","4,813.63","4,813.63","4,813.63","","-6.15%"
"2020-1-29","5,129.14","5,129.14","5,129.14","5,129.14","","-1.56%"
"2020-1-24","5,210.52","5,210.52","5,210.52","5,210.52","","0.93%"
"2020-1-23","5,162.48","5,162.48","5,162.48","5,162.48","","-3.42%"
"2020-1-22","5,345.23","5,345.23","5,345.23","5,345.23","","4.05%"
"2020-1-21","5,136.94","5,136.94","5,136.94","5,136.94","","-3.11%"
"2020-1-20","5,301.93","5,301.93","5,301.93","5,301.93","","-0.14%"
"2020-1-17","5,309.10","5,309.10","5,309.10","5,309.10","","1.63%"
"2020-1-16","5,223.91","5,223.91","5,223.91","5,223.91","","0.80%"
"2020-1-15","5,182.31","5,182.31","5,182.31","5,182.31","","1.46%"
"2020-1-14","5,107.63","5,107.63","5,107.63","5,107.63","","-1.51%"
"2020-1-13","5,186.18","5,186.18","5,186.18","5,186.18","","3.36%"
"2020-1-10","5,017.40","5,017.40","5,017.40","5,017.40","","1.39%"
"2020-1-9","4,948.41","4,948.41","4,948.41","4,948.41","","2.88%"
"2020-1-8","4,810.03","4,810.03","4,810.03","4,810.03","","-0.70%"
"2020-1-7","4,843.87","4,843.87","4,843.87","4,843.87","","1.00%"
"2020-1-6","4,795.97","4,795.97","4,795.97","4,795.97","","-0.70%"
"2020-1-3","4,829.97","4,829.97","4,829.97","4,829.97","","-0.47%"
"2020-1-2","4,852.78","4,852.78","4,852.78","4,852.78","","2.93%"
"2019-12-31","4,714.81","4,714.81","4,714.81","4,714.81","","0.39%"
"2019-12-30","4,696.64","4,696.64","4,696.64","4,696.64","","-0.35%"
"2019-12-27","4,713.00","4,713.00","4,713.00","4,713.00","","0.83%"
"2019-12-24","4,674.34","4,674.34","4,674.34","4,674.34","","0.90%"
"2019-12-23","4,632.46","4,632.46","4,632.46","4,632.46","","0.18%"
"2019-12-20","4,624.25","4,624.25","4,624.25","4,624.25","","-1.11%"
"2019-12-19","4,676.12","4,676.12","4,676.12","4,676.12","","-0.88%"
"2019-12-18","4,717.83","4,717.83","4,717.83","4,717.83","","-0.44%"
"2019-12-17","4,738.77","4,738.77","4,738.77","4,738.77","","0.86%"
"2019-12-16","4,698.19","4,698.19","4,698.19","4,698.19","","1.13%"
"2019-12-13","4,645.82","4,645.82","4,645.82","4,645.82","","1.41%"
"2019-12-12","4,581.44","4,581.44","4,581.44","4,581.44","","1.02%"
"2019-12-11","4,535.40","4,535.40","4,535.40","4,535.40","","1.56%"
"2019-12-10","4,465.88","4,465.88","4,465.88","4,465.88","","-0.12%"
"2019-12-9","4,471.46","4,471.46","4,471.46","4,471.46","","-0.28%"
"2019-12-6","4,483.82","4,483.82","4,483.82","4,483.82","","2.55%"
"2019-12-5","4,372.52","4,372.52","4,372.52","4,372.52","","2.72%"
"2019-12-4","4,256.63","4,256.63","4,256.63","4,256.63","","-0.98%"
"2019-12-3","4,298.57","4,298.57","4,298.57","4,298.57","","0.57%"
"2019-12-2","4,274.39","4,274.39","4,274.39","4,274.39","","-0.48%"
"2019-11-29","4,294.92","4,294.92","4,294.92","4,294.92","","-1.83%"
"2019-11-28","4,375.13","4,375.13","4,375.13","4,375.13","","0.97%"
"2019-11-27","4,333.06","4,333.06","4,333.06","4,333.06","","0.91%"
"2019-11-26","4,293.94","4,293.94","4,293.94","4,293.94","","-0.22%"
"2019-11-25","4,303.59","4,303.59","4,303.59","4,303.59","","0.23%"
"2019-11-22","4,293.80","4,293.80","4,293.80","4,293.80","","1.04%"
"2019-11-21","4,249.50","4,249.50","4,249.50","4,249.50","","-2.88%"
"2019-11-20","4,375.66","4,375.66","4,375.66","4,375.66","","-0.56%"
"2019-11-19","4,400.45","4,400.45","4,400.45","4,400.45","","1.85%"
"2019-11-18","4,320.67","4,320.67","4,320.67","4,320.67","","0.85%"
"2019-11-15","4,284.37","4,284.37","4,284.37","4,284.37","","0.01%"
"2019-11-14","4,283.88","4,283.88","4,283.88","4,283.88","","0.99%"
"2019-11-13","4,241.97","4,241.97","4,241.97","4,241.97","","-0.76%"
"2019-11-12","4,274.65","4,274.65","4,274.65","4,274.65","","1.73%"
"2019-11-11","4,201.83","4,201.83","4,201.83","4,201.83","","-3.15%"
"2019-11-8","4,338.27","4,338.27","4,338.27","4,338.27","","-1.65%"
"2019-11-7","4,410.99","4,410.99","4,410.99","4,410.99","","0.11%"
"2019-11-6","4,406.22","4,406.22","4,406.22","4,406.22","","0.37%"
"2019-11-5","4,389.91","4,389.91","4,389.91","4,389.91","","0.60%"
"2019-11-4","4,363.87","4,363.87","4,363.87","4,363.87","","2.03%"
"2019-11-1","4,276.98","4,276.98","4,276.98","4,276.98","","0.15%"
"2019-10-31","4,270.66","4,270.66","4,270.66","4,270.66","","0.86%"
"2019-10-30","4,234.04","4,234.04","4,234.04","4,234.04","","0.20%"
"2019-10-29","4,225.45","4,225.45","4,225.45","4,225.45","","-0.64%"
"2019-10-28","4,252.75","4,252.75","4,252.75","4,252.75","","1.86%"
"2019-10-25","4,175.15","4,175.15","4,175.15","4,175.15","","0.80%"
"2019-10-24","4,141.93","4,141.93","4,141.93","4,141.93","","0.41%"
"2019-10-23","4,125.16","4,125.16","4,125.16","4,125.16","","-1.10%"
"2019-10-22","4,170.94","4,170.94","4,170.94","4,170.94","","-0.78%"
"2019-10-21","4,203.71","4,203.71","4,203.71","4,203.71","","0.32%"
"2019-10-18","4,190.47","4,190.47","4,190.47","4,190.47","","0.77%"
"2019-10-17","4,158.26","4,158.26","4,158.26","4,158.26","","0.64%"
"2019-10-16","4,131.87","4,131.87","4,131.87","4,131.87","","0.29%"
"2019-10-15","4,119.93","4,119.93","4,119.93","4,119.93","","0.05%"
"2019-10-14","4,117.73","4,117.73","4,117.73","4,117.73","","0.61%"
"2019-10-11","4,092.87","4,092.87","4,092.87","4,092.87","","0.98%"
"2019-10-10","4,053.16","4,053.16","4,053.16","4,053.16","","3.19%"
"2019-10-9","3,927.76","3,927.76","3,927.76","3,927.76","","-1.10%"
"2019-10-8","3,971.40","3,971.40","3,971.40","3,971.40","","-0.30%"
"2019-10-4","3,983.44","3,983.44","3,983.44","3,983.44","","-0.04%"
"2019-10-3","3,984.88","3,984.88","3,984.88","3,984.88","","0.80%"
"2019-10-2","3,953.24","3,953.24","3,953.24","3,953.24","","1.11%"
"2019-9-30","3,909.73","3,909.73","3,909.73","3,909.73","","-0.88%"
"2019-9-27","3,944.41","3,944.41","3,944.41","3,944.41","","-0.08%"
"2019-9-26","3,947.68","3,947.68","3,947.68","3,947.68","","0.43%"
"2019-9-25","3,930.59","3,930.59","3,930.59","3,930.59","","-2.32%"
"2019-9-24","4,024.03","4,024.03","4,024.03","4,024.03","","0.23%"
"2019-9-23","4,014.88","4,014.88","4,014.88","4,014.88","","-1.61%"
"2019-9-20","4,080.69","4,080.69","4,080.69","4,080.69","","0.37%"
"2019-9-19","4,065.50","4,065.50","4,065.50","4,065.50","","0.75%"
"2019-9-18","4,035.29","4,035.29","4,035.29","4,035.29","","2.20%"
"2019-9-17","3,948.48","3,948.48","3,948.48","3,948.48","","-2.06%"
"2019-9-16","4,031.38","4,031.38","4,031.38","4,031.38","","0.03%"
"2019-9-13","4,030.21","4,030.21","4,030.21","4,030.21","","0.94%"
"2019-9-12","3,992.80","3,992.80","3,992.80","3,992.80","","1.76%"
"2019-9-11","3,923.79","3,923.79","3,923.79","3,923.79","","-0.14%"
"2019-9-10","3,929.23","3,929.23","3,929.23","3,929.23","","-1.14%"
"2019-9-9","3,974.42","3,974.42","3,974.42","3,974.42","","0.87%"
"2019-9-6","3,940.03","3,940.03","3,940.03","3,940.03","","1.40%"
"2019-9-5","3,885.72","3,885.72","3,885.72","3,885.72","","3.23%"
"2019-9-4","3,764.02","3,764.02","3,764.02","3,764.02","","1.30%"
"2019-9-3","3,715.60","3,715.60","3,715.60","3,715.60","","0.62%"
"2019-9-2","3,692.84","3,692.84","3,692.84","3,692.84","","0.38%"
"2019-8-30","3,678.96","3,678.96","3,678.96","3,678.96","","0.87%"
"2019-8-29","3,647.28","3,647.28","3,647.28","3,647.28","","-0.35%"
"2019-8-28","3,659.98","3,659.98","3,659.98","3,659.98","","-0.74%"
"2019-8-27","3,687.33","3,687.33","3,687.33","3,687.33","","-0.27%"
"2019-8-26","3,697.37","3,697.37","3,697.37","3,697.37","","-1.12%"
"2019-8-23","3,739.12","3,739.12","3,739.12","3,739.12","","0.39%"
"2019-8-22","3,724.53","3,724.53","3,724.53","3,724.53","","-0.48%"
"2019-8-21","3,742.43","3,742.43","3,742.43","3,742.43","","-0.29%"
"2019-8-20","3,753.37","3,753.37","3,753.37","3,753.37","","1.32%"
"2019-8-19","3,704.29","3,704.29","3,704.29","3,704.29","","3.25%"
"2019-8-16","3,587.54","3,587.54","3,587.54","3,587.54","","0.90%"
"2019-8-15","3,555.48","3,555.48","3,555.48","3,555.48","","-0.55%"
"2019-8-14","3,575.14","3,575.14","3,575.14","3,575.14","","2.36%"
"2019-8-13","3,492.81","3,492.81","3,492.81","3,492.81","","-2.75%"
"2019-8-12","3,591.74","3,591.74","3,591.74","3,591.74","","1.06%"
"2019-8-9","3,554.13","3,554.13","3,554.13","3,554.13","","-0.48%"
"2019-8-8","3,571.13","3,571.13","3,571.13","3,571.13","","1.57%"
"2019-8-7","3,515.76","3,515.76","3,515.76","3,515.76","","0.28%"
"2019-8-6","3,505.88","3,505.88","3,505.88","3,505.88","","-0.82%"
"2019-8-5","3,534.81","3,534.81","3,534.81","3,534.81","","-3.00%"
"2019-8-2","3,644.03","3,644.03","3,644.03","3,644.03","","-4.79%"
"2019-8-1","3,827.56","3,827.56","3,827.56","3,827.56","","-0.40%"
"2019-7-31","3,842.92","3,842.92","3,842.92","3,842.92","","-0.94%"
"2019-7-30","3,879.37","3,879.37","3,879.37","3,879.37","","0.11%"
"2019-7-29","3,875.28","3,875.28","3,875.28","3,875.28","","-0.27%"
"2019-7-26","3,885.61","3,885.61","3,885.61","3,885.61","","-1.25%"
"2019-7-25","3,934.76","3,934.76","3,934.76","3,934.76","","1.49%"
"2019-7-24","3,877.03","3,877.03","3,877.03","3,877.03","","1.35%"
"2019-7-23","3,825.32","3,825.32","3,825.32","3,825.32","","1.77%"
"2019-7-22","3,758.62","3,758.62","3,758.62","3,758.62","","-0.92%"
"2019-7-19","3,793.49","3,793.49","3,793.49","3,793.49","","1.64%"
"2019-7-18","3,732.20","3,732.20","3,732.20","3,732.20","","-1.19%"
"2019-7-17","3,777.03","3,777.03","3,777.03","3,777.03","","-0.13%"
"2019-7-16","3,781.81","3,781.81","3,781.81","3,781.81","","0.22%"
"2019-7-15","3,773.61","3,773.61","3,773.61","3,773.61","","1.36%"
"2019-7-12","3,722.88","3,722.88","3,722.88","3,722.88","","-0.31%"
"2019-7-11","3,734.47","3,734.47","3,734.47","3,734.47","","-0.11%"
"2019-7-10","3,738.50","3,738.50","3,738.50","3,738.50","","1.21%"
"2019-7-9","3,693.79","3,693.79","3,693.79","3,693.79","","-1.09%"
"2019-7-8","3,734.36","3,734.36","3,734.36","3,734.36","","-2.62%"
